ID_original;number;title;doi;pmid;tq1;tq2;tq3;tq4;uri;altmetric_jid;issns1;issns2;issns3;journal;cohorts.pub;cohorts.doc;abstract;context.all.count;context.all.mean;context.all.rank;context.all.pct;context.all.higher_than;context.journal.count;context.journal.mean;context.journal.rank;context.journal.pct;context.journal.higher_than;context.similar_age_3m.count;context.similar_age_3m.mean;context.similar_age_3m.rank;context.similar_age_3m.pct;context.similar_age_3m.higher_than;context.similar_age_journal_3m.count;context.similar_age_journal_3m.mean;context.similar_age_journal_3m.rank;context.similar_age_journal_3m.pct;context.similar_age_journal_3m.higher_than;authors1;authors2;authors3;authors4;authors5;authors6;authors7;authors8;authors9;authors10;authors11;authors12;authors13;authors14;authors15;altmetric_id;schema;is_oa;publisher_subjects.name1;publisher_subjects.name2;publisher_subjects.scheme1;publisher_subjects.scheme2;cited_by_posts_count;cited_by_tweeters_count;cited_by_accounts_count;cited_by_feeds_count;last_updated;score;history.1y;history.6m;history.3m;history.1m;history.1w;history.6d;history.5d;history.4d;history.3d;history.2d;history.1d;history.at;url;added_on;published_on;subjects1;subjects2;scopus_subjects1;scopus_subjects2;scopus_subjects3;scopus_subjects4;readers.citeulike;readers.mendeley;readers.connotea;readers_count;images.small;images.medium;images.large;details_url;publisher_subjects.name3;publisher_subjects.name4;publisher_subjects.name5;publisher_subjects.scheme3;publisher_subjects.scheme4;publisher_subjects.scheme5
238;138;Genital Psoriasis: A Systematic Literature Review on this Hidden Skin Disease;10.2340/00015555-0988;20927490;NA;NA;NA;NA;NA;4f6fa4e73cf058f61000214b;NA;NA;NA;Acta Dermato-Venereologica;NA;NA;NA;8014601;67724523976199;1994055;61;4922978;591;29718983050847;83;65;385;105722;10788446931073;32151;68;72436;3;1425;1;66;2;K Meeuwis;J Hullu;L Massuger;P Kerkhof;M Rossum;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21610973;1.5.4;FALSE;NA;NA;NA;NA;1;NA;1;NA;1467825523;3;0;0;0;0;0;0;0;0;0;0;0;3;http://dx.doi.org/10.2340/00015555-0988;1499442429;1293840000;dermatology;sexuallytransmitteddiseases;Medicine;Health Sciences;NA;NA;0;28;0;28;https://badges.altmetric.com/?size=64&score=3&types=dddddddd;https://badges.altmetric.com/?size=100&score=3&types=dddddddd;https://badges.altmetric.com/?size=180&score=3&types=dddddddd;http://www.altmetric.com/details.php?citation_id=21610973;NA;NA;NA;NA;NA;NA
240;139;The effectiveness of two-compound formulation calcipotriol and betamethasone dipropionate gel in the treatment of moderately severe scalp psoriasis: a systematic review of direct and indirect evidence.;10.1185/03007995.2010.541022;21142838;NA;NA;NA;NA;http://www.tandfonline.com/doi/full/10.1185/03007995.2010.541022;4f6fa4eb3cf058f610002692;0300-7995;1473-4877;NA;Current Medical Research & Opinion;NA;NA;NA;7792430;66312338178446;1906475;61;4820803;1707;43677620164127;258;69;1192;328355;9688064308642;98673;67;222725;76;39126666666667;7;90;69;Bottomley JM;Taylor RS;Ryttov J;Julia M. Bottomley;Rod S. Taylor;Jacob Ryttov;NA;NA;NA;NA;NA;NA;NA;NA;NA;5318628;1.5.4;FALSE;Medical And Health Sciences;Economics;era;era;1;NA;1;NA;1351814400;3;0;0;0;0;0;0;0;0;0;0;0;3;http://dx.doi.org/10.1185/03007995.2010.541022;1455205066;1295049600;NA;NA;Medicine;Health Sciences;NA;NA;0;45;0;39;https://badges.altmetric.com/?size=64&score=3&types=dddddddd;https://badges.altmetric.com/?size=100&score=3&types=dddddddd;https://badges.altmetric.com/?size=180&score=3&types=dddddddd;http://www.altmetric.com/details.php?citation_id=5318628;NA;NA;NA;NA;NA;NA
246;140;Epidermal kinetic alterations required to generate the psoriatic phenotype: a reappraisal.;10.1111/j.1365-2184.2010.00672.x;20546247;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4925254;1.5.4;FALSE;NA;NA;NA;NA;1;1;1;NA;1451070847;0.5;0;0;0;0;0;0;0;0;0;0;0;0.5;http://dx.doi.org/10.1111/j.1365-2184.2010.00672.x;1451131040;1276556400;NA;NA;NA;NA;NA;NA;0;13;0;13;https://badges.altmetric.com/?size=64&score=1&types=tttttttt;https://badges.altmetric.com/?size=100&score=1&types=tttttttt;https://badges.altmetric.com/?size=180&score=1&types=tttttttt;http://www.altmetric.com/details.php?citation_id=4925254;NA;NA;NA;NA;NA;NA
250;141;What are the best outcome measures for assessing quality of life in plaque type psoriasis? A systematic review of the literature.;10.1111/j.1468-3083.2009.03563.x;20443996;NA;NA;NA;NA;NA;4f6fa4f63cf058f610002f63;NA;NA;NA;Journal of the European Academy of Dermatology & Venereology;NA;NA;The assessment of health-related quality of life (QOL) is important in psoriasis. Despite this, among the wide variety of QOL questionnaires used in psoriasis, there is no consensus as to which is the best.;3627879;49457436126612;817434;63;2287246;1011;17198851485149;106;79;804;97278;80953748573662;25194;72;71002;43;11892857142857;6;86;37;Bronsard, V;Paul, C;Prey, S;Puzenat, E;Gourraud, P-A;Aractingi, S;Aubin, F;Bagot, M;Cribier, B;Joly, P;Jullien, D;Le Maitre, M;Richard-Lallemand, M-A;Ortonne, J-P;NA;3669528;1.5.4;FALSE;NA;NA;NA;NA;1;NA;1;NA;1385745868;3;0;0;0;0;0;0;0;0;0;0;0;3;http://dx.doi.org/10.1111/j.1468-3083.2009.03563.x;1424013420;1267660800;dermatology;sexuallytransmitteddiseases;Medicine;Health Sciences;NA;NA;1;29;0;30;https://badges.altmetric.com/?size=64&score=3&types=wwwwwwww;https://badges.altmetric.com/?size=100&score=3&types=wwwwwwww;https://badges.altmetric.com/?size=180&score=3&types=wwwwwwww;http://www.altmetric.com/details.php?citation_id=3669528;NA;NA;NA;NA;NA;NA
262;142;Efficacy of Systemic Treatments for Moderate to Severe Plaque Psoriasis: Systematic Review and Meta-Analysis;10.1159/000233234;19657180;NA;NA;NA;NA;NA;4f6fa6143cf058f6100070d4;1421-9832;1018-8665;NA;Dermatology;NA;NA;NA;7624397;65623736587092;1849743;62;4759358;612;26764353518822;87;58;358;100125;11446116935001;30449;68;68722;2;4;2;1;0;Nick Bansback;Sonia Sizto;Huiying Sun;Steven Feldman;Mary Kaye Willian;Aslam Anis;NA;NA;NA;NA;NA;NA;NA;NA;NA;19703895;1.5.4;FALSE;NA;NA;NA;NA;1;NA;1;NA;1477391670;3;3;0;0;0;0;0;0;0;0;0;0;3;http://dx.doi.org/10.1159/000233234;1493493091;1230768000;NA;NA;Medicine;Health Sciences;NA;NA;0;46;0;46;https://badges.altmetric.com/?size=64&score=3&types=dddddddd;https://badges.altmetric.com/?size=100&score=3&types=dddddddd;https://badges.altmetric.com/?size=180&score=3&types=dddddddd;http://www.altmetric.com/details.php?citation_id=19703895;NA;NA;NA;NA;NA;NA
273;143;Etanercept and efalizumab for the treatment of psoriasis: a systematic review;10.3310/hta10460;NA;NA;NA;NA;NA;NA;4f6fa5e73cf058f61000592b;1366-5278;2046-4924;NA;Health technology assessment : HTA / NHS R & D HTA Programme.;NA;NA;NA;7808273;66299755805067;1911278;61;4821390;655;70564281345566;334;22;146;100761;11210404763795;29773;69;70060;11;7.43;9;18;2;N Woolacott;N Hawkins;A Mason;A Kainth;Z Khadjesari;Y Bravo Vergel;K Misso;K Light;R Chalmers;M Sculpher;R Riemsma;NA;NA;NA;NA;20588366;1.5.4;FALSE;NA;NA;NA;NA;1;NA;1;NA;1351814400;3;0;0;0;0;0;0;0;0;0;0;0;3;http://dx.doi.org/10.3310/hta10460;1495815588;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;https://badges.altmetric.com/?size=64&score=3&types=dddddddd;https://badges.altmetric.com/?size=100&score=3&types=dddddddd;https://badges.altmetric.com/?size=180&score=3&types=dddddddd;http://www.altmetric.com/details.php?citation_id=20588366;NA;NA;NA;NA;NA;NA
290;144;Systematic review of comparative efficacy and tolerability of calcipotriol in treating chronic plaque psoriasis.;10.1136/bmj.320.7240.963;10753146;NA;NA;NA;NA;NA;4f6fa4e93cf058f61000245c;0959-8138;9598138;1468-5833;British Medical Journal;NA;NA;To evaluate the comparative efficacy and tolerability of topical calcipotriol in the treatment of mild to moderate chronic plaque psoriasis. Quantitative systematic review of randomised controlled trials. 6038 patients with plaque psoriasis reported in 37 trials. Mean difference in percentage change in scores on psoriasis area and severity index, and response rate ratios for both patients' and investigators' overall assessments of marked improvement or better. Adverse effects were estimated with the rate ratio, rate difference, and number needed to treat. Calcipotriol was at least as effective as potent topical corticosteroids, calcitriol, short contact dithranol, tacalcitol, coal tar, and combined coal tar 5%, allantoin 2%, and hydrocortisone 0.5%. Calcipotriol caused significantly more skin irritation than potent topical corticosteroids (number needed to treat to harm for irritation 10, 95% confidence interval 6 to 34). Calcipotriol monotherapy also caused more irritation than calcipotriol combined with a potent topical corticosteroid (6, 4 to 8). However, the number needed to treat for dithranol to produce lesional or perilesional irritation was 4 (3 to 5). On average, treating 23 patients with short contact dithranol led to one more patient dropping out of treatment owing to adverse effects than if they were treated with calcipotriol. Calcipotriol is an effective treatment for mild to moderate chronic plaque psoriasis, more so than calcitriol, tacalcitol, coal tar, and short contact dithranol. Only potent topical corticosteroids seem to have comparable efficacy at eight weeks. Although calcipotriol caused more skin irritation than topical corticosteroids this has to be balanced against the potential long term effects of corticosteroids. Skin irritation rarely led to withdrawal of calcipotriol treatment. Longer term comparative trials of calcipotriol versus dithranol and topical corticosteroids are needed to see whether these short term benefits are mirrored by long term outcomes such as duration of remission and improvement in quality of life.;8014601;67724523976199;1994062;61;4922974;33571;22730732022639;18977;29;9955;178893;11495926167744;55909;67;121153;756;49826413245033;524;28;217;Ashcroft, D M;Po, A L;Williams, H C;Griffiths, C E;Darren M Ashcroft;Alain Li Wan Po;Hywel C Williams;Christopher E M Griffiths;NA;NA;NA;NA;NA;NA;NA;20889534;1.5.4;FALSE;NA;NA;NA;NA;1;NA;1;NA;1467825523;3;0;0;0;0;0;0;0;0;0;0;0;3;http://dx.doi.org/10.1136/bmj.320.7240.963;1496857653;955152000;NA;NA;Medicine;Health Sciences;NA;NA;0;13;0;13;https://badges.altmetric.com/?size=64&score=3&types=dddddddd;https://badges.altmetric.com/?size=100&score=3&types=dddddddd;https://badges.altmetric.com/?size=180&score=3&types=dddddddd;http://www.altmetric.com/details.php?citation_id=20889534;NA;NA;NA;NA;NA;NA
298;145;Association between MTHFR 677C/T polymorphism and psoriasis risk: a meta-analysis.;10.4238/2015.april.22.16;25966157;NA;NA;NA;NA;NA;4f6fa6193cf058f610007523;NA;NA;NA;Genetics and Molecular Research;1;NA;"Previous studies investigating the association between methylenetetrahydrofolate reductase (MTHFR) 677C/T polymorphisms and psoriasis risk have reported inconsistent results. The present meta-analysis aimed to comprehensively evaluate the association between MTHFR 677C/T polymorphism and psoriasis risk. The studies regarding the association between MTHFR 677C/T polymorphism and psoriasis risk were retrieved from the PubMed, Embase, Web of Science, Chinese National Knowledge Infrastructure, and Chinese Biomedical databases. Data were extracted and statistical analysis was performed with the program STATA 12.0. A total of seven studies involving 1290 psoriasis cases and 1068 healthy controls were retrieved. Combined analysis showed that there was no significant difference in MTHFR 677C/T genotype distribution between psoriasis and control subjects in the comparisons C vs T, CC vs CT + TT, CC + CT vs TT, CC vs TT, and CC vs CT [respectively: odds ratio (OR) = 0.98, 95% confidence interval (CI) = 0.76-1.26, P = 0.882; OR = 1.11, 95%CI = 0.81-1.51, P = 0.526; OR = 0.79, 95%CI = 0.53-1.19, P = 0.261; OR = 0.88, 95%CI = 0.51-1.52, P = 0.648; OR = 1.19, 95%CI = 0.90-1.58, P = 0.217]. Subgroup analysis by ethnicity also showed no significant association between MTHFR 677C/T polymorphism and psoriasis risk in both Asian and Caucasian populations. In conclusion, this meta-analysis indicates that MTHFR 677C/T polymorphism may not be associated with psoriasis risk.";7156405;63086437613049;3599167;28;2042942;1425;0.8410491573;266;64;917;321013;95502446824414;168824;36;117231;350;0.7825959885;52;66;231;Qi, J H;Qi, J H;Shi, N;Chen, Y J;Nie, G;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5113058;1.5.4;FALSE;NA;NA;NA;NA;1;1;1;NA;1455016865;1;0;0;0;0;0;0;0;0;0;0;0;1;http://dx.doi.org/10.4238/2015.april.22.16;1455016969;NA;molecularbiology;genetics;Medicine;Health Sciences;NA;NA;0;6;0;6;https://badges.altmetric.com/?size=64&score=1&types=tttttttt;https://badges.altmetric.com/?size=100&score=1&types=tttttttt;https://badges.altmetric.com/?size=180&score=1&types=tttttttt;http://www.altmetric.com/details.php?citation_id=5113058;NA;NA;NA;NA;NA;NA
302;146;Topical Treatments for Chronic Plaque Psoriasis of the Scalp: a Systematic Review;10.1111/bjd.12393;23796133;Topical treatments for chronic plaque psoriasis of the scalp;Topical treatments for chronic plaque psoriasis of the scalp Wiley Online Library;overview of topical treatments for Chronic Plaque Psoriasis on the scalp: BJD #dermatology #head #plaque #psoriasis;NA;http://doi.wiley.com/10.1111/bjd.12393;4f6fa4e93cf058f610002442;1365-2133;0007-0963;70963;British Journal of Dermatology;3;NA;Chronic plaque psoriasis is the most common type of psoriasis and is characterized by redness, thickness and scaling. First-line management is with topical treatments.;6374656;5986409401293;2349371;61;3930955;2520;33957475188567;1068;54;1378;100969;74730599992077;36175;62;62883;36;15585714285714;7;80;29;Mason AR;Mason JM;Cork MJ;Hancock H;Dooley G;Mason, A.R.;Mason, J.M.;Cork, M.J.;Hancock, H.;Dooley, G.;A.R. Mason;J.M. Mason;M.J. Cork;H. Hancock;G. Dooley;1581109;1.5.4;FALSE;Clinical Sciences;Oncology And Carcinogenesis;era;era;3;3;3;NA;1373293292;2;0;0;0;0;0;0;0;0;0;0;0;2;http://dx.doi.org/10.1111/bjd.12393;1372164385;1356998400;NA;NA;Medicine;Health Sciences;NA;NA;0;3;0;3;https://badges.altmetric.com/?size=64&score=2&types=tttttttt;https://badges.altmetric.com/?size=100&score=2&types=tttttttt;https://badges.altmetric.com/?size=180&score=2&types=tttttttt;http://www.altmetric.com/details.php?citation_id=1581109;NA;NA;NA;NA;NA;NA
304;147;Alcohol consumption and psoriatic risk: A metaâ<U+0080>analysis of casecontrol studies;10.1111/j.1346-8138.2012.01577.x;22568495;NA;NA;NA;NA;NA;4f6fa6233cf058f610007c37;1346-8138;0385-2407;3852407;The Journal of Dermatology;1;NA;Psoriasis is one of the most common dermatological disorders. The association between alcohol consumption and psoriasis has been inconsistent among studies. To examine the magnitude of the risk of developing psoriasis for drinking populations compared to those with non-drinking, and to determine causes of the variation in odds ratios (OR) between various case-control studies, we performed a comprehensive published work search and a meta-analysis of case-control studies considering prevalence. We did electronic searches on Medline, and searched reports to identify case-control studies of prevalent of psoriasis. We did meta-analyses of study-specific incremental estimates to determine the risk of psoriasis associated with drinking. The magnitude of the OR was analyzed by combining 15 case-control studies that matched defined criteria. The variance in OR between studies was explored. The overall OR of psoriasis for drinking persons compared to those with non-drinking was 1.531 (95% confidence interval [CI] = 1.164-2.014, P = 0.002) and the association remains statistically significant across a number of stratified analyses in European descent subgroup (OR = 1.432, 95% CI = 1.085-1.889, P = 0.011) and also persists in sensitivity analyses performed to assess the potential effect of varying psoriasis outcome definitions. Alcohol consumption is associated with increased risk of psoriasis. These epidemiological observations should inform the exploration of biological mechanisms that link alcohol consumption with psoriasis.;7836572;66415682037409;1779221;76;6021717;679;2712;98;85;578;93922;51777950192183;20149;77;73053;11;0.835;1;90;10;ZHU, Kun-Ju;ZHU, Cheng-Yao;FAN, Yi-Ming;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;735434;1.5.4;FALSE;NA;NA;NA;NA;2;1;2;NA;1480686925;3.5;3;0;0;0;0;0;0;0;0;0;0;3.5;http://dx.doi.org/10.1111/j.1346-8138.2012.01577.x;1336589952;1325376000;NA;NA;Medicine;Health Sciences;NA;NA;0;15;0;15;https://badges.altmetric.com/?size=64&score=4&types=ttttdddd;https://badges.altmetric.com/?size=100&score=4&types=ttttdddd;https://badges.altmetric.com/?size=180&score=4&types=ttttdddd;http://www.altmetric.com/details.php?citation_id=735434;NA;NA;NA;NA;NA;NA
305;148;A systematic review of the use of quality of life instruments in randomised controlled trials of psoriasis;10.1111/bjd.14788;27273146;NA;NA;NA;NA;http://doi.wiley.com/10.1111/bjd.14788;4f6fa4e93cf058f610002442;1365-2133;70963;NA;British Journal of Dermatology;2;NA;"Planners of interventional studies in psoriasis face the dilemma of selecting suitable quality of life (QoL) measures. Systematic reviews (SR) have the potential of identifying psychometrically sound measures in a given therapeutic area, whilst guiding the development of practice guidelines. The aim of this SR was to generate evidence of the use of QoL instruments in randomised controlled trials (RCTs) for interventions in psoriasis. The methodology followed PRISMA guidelines. Six databases were searched with 388 search terms. Abstracts of articles were reviewed independently by two assessors, a third adjudicator resolved any opinion differences. Risk of bias was assessed using the JADAD scale. Of 3646 screened publications, 99 articles (100 trials) met eligibility criteria for inclusion, describing research on 33,215 subjects. 33 trials tested topical therapy, 18 systemic, 39 biologics, 9 phototherapy and 10 tested other interventions. The Dermatology Life Quality Index (DLQI) was the most commonly used QoL instrument (number of studies=83, 83%), followed by the Short Form-36 (SF-36) (31, 31%), EuroQoL (EQ-5D) (15, 15%), Psoriasis Disability Index (PDI) (14,14%) and Skindex (5, 5%). There was widespread inconsistency in the way that QoL data was reported. Of the 100 trials identified, 37 reported Minimal Clinically Important Difference (MCID); 32 were for DLQI, 10 for SF-36 and six for EQ-5D. QoL measurement is increasingly being reported in RCTs of psoriasis. Formal guidelines are needed for assessment and publishing of QoL data. Researchers should consider whether MCID information is available, and development of MCID data should be encouraged. This article is protected by copyright. All rights reserved.";7902020;66891515940364;3915230;47;3785992;3539;5209647258338;2141;36;1287;268916;11397122689325;133631;46;124412;106;4814380952381;65;32;34;Ali, F M;Cueva, A C;Vyas, J;Atwan, A A;Salek, M S;Finlay, A Y;Piguet, V;Ali, F.M.;Cueva, A.C.;Vyas, J.;Atwan, A.A.;Salek, M.S.;Finlay, A.Y.;Piguet, V.;NA;8615894;1.5.4;FALSE;Clinical Sciences;Oncology And Carcinogenesis;era;era;2;2;2;NA;1489749099;1.25;0.25;0.25;0;0;0;0;0;0;0;0;0;1.25;http://dx.doi.org/10.1111/bjd.14788;1465499320;1464739200;NA;NA;Medicine;Health Sciences;NA;NA;0;15;0;15;https://badges.altmetric.com/?size=64&score=2&types=tttttttt;https://badges.altmetric.com/?size=100&score=2&types=tttttttt;https://badges.altmetric.com/?size=180&score=2&types=tttttttt;http://www.altmetric.com/details.php?citation_id=8615894;NA;NA;NA;NA;NA;NA
306;149;A systematic review on methods used to evaluate patient preferences in psoriasis treatments;10.1111/jdv.13749;27431827;NA;NA;NA;NA;NA;4f6fa4f63cf058f610002f63;1468-3083;9269959;NA;Journal of the European Academy of Dermatology & Venereology;1;NA;In the treatment of psoriasis and psoriatic arthritis, recently approved medications undergo the 'early benefit assessment' in Germany. Psoriasis treatments differ in a multiplicity of characteristics like side-effects, beneficial effect, cost and process attributes, which serve to evaluate the patient-relevant benefit compared to standard treatments. Patient preferences might help to aggregate the various patient-relevant outcomes into a single measure. In this context, besides the calculation of the quality-adjusted life-years (QALYs), the Institute for Quality and Efficiency in Health Care (IQWiG) refers to methods of multi-criteria decision making or preference evaluation like analytic hierarchy process and conjoint analysis. The objective was to give an overview of methods that have been used in international published studies to evaluate patient preferences in psoriasis treatments. The review is based on a systematic literature research on December 2014 in selected electronic databases, using the keywords 'psoriasis' and 'preferences' as well as the name of specific methods, known from the literature to evaluate patient preferences. The search resulted 389 hits without duplicates. 21 articles met the inclusion criteria. Depending on the study objective, preferences were elicited for health states, health state domains, treatment attributes or treatment alternatives focusing on different outcomes of preferences. Thereby, different methods were used in included studies. For this reason, there is no single outcome available that might be useful in the benefit assessment of the IQWiG. Willingness-to-pay, often included as part of a conjoint analysis, was the predominant method to elicit preferences. So far, the analytic hierarchy process has not been used in psoriasis studies. The use of this method in future studies might provide new essential knowledge in the evaluation of patient preferences in psoriasis treatments. However, a clear assignment when to use which method is not given by the IQWiG and should be prioritized.;7842929;66456183517125;4107465;27;2185676;1551;341584;782;28;442;255660;11840071673596;140764;34;88626;91;3155;42;28;26;Gutknecht, M;Schaarschmidt, M-L;Herrlein, O;Augustin, M;M. Gutknecht;M.-L. Schaarschmidt;O. Herrlein;M. Augustin;NA;NA;NA;NA;NA;NA;NA;9910957;1.5.4;FALSE;NA;NA;NA;NA;2;1;1;NA;1493720806;1;1;1;1;0;0;0;0;0;0;0;0;1;http://dx.doi.org/10.1111/jdv.13749;1469044946;1468886400;dermatology;sexuallytransmitteddiseases;Medicine;Health Sciences;NA;NA;0;3;0;3;https://badges.altmetric.com/?size=64&score=1&types=tttttttt;https://badges.altmetric.com/?size=100&score=1&types=tttttttt;https://badges.altmetric.com/?size=180&score=1&types=tttttttt;http://www.altmetric.com/details.php?citation_id=9910957;NA;NA;NA;NA;NA;NA
